Process Name	Seconds(ms)	CPU(%)	Memory(MB)
GeneticCars	64151000	0.3784852	30.58
GeneticCars	64152000	1.513485	30.58
GeneticCars	64153000	1.1368	30.58
GeneticCars	64154000	3.778689	30.58
GeneticCars	64155000	1.260087	30.58
GeneticCars	64156000	1.258216	30.58
GeneticCars	64157000	0.8801172	30.58
GeneticCars	64158000	0	30.58
GeneticCars	64159000	1.512745	30.58
GeneticCars	64160000	0.8838184	30.58
GeneticCars	64161000	2.016886	30.58
GeneticCars	64162000	1.642093	30.58
GeneticCars	64163000	1.134629	30.58
GeneticCars	64164000	1.515172	30.58
GeneticCars	64165000	4.040573	30.58
GeneticCars	64166000	1.894532	30.58
GeneticCars	64167000	0.3782333	30.58
GeneticCars	64168000	2.142335	30.58
GeneticCars	64169000	2.143204	30.58
GeneticCars	64170000	2.018195	30.58
GeneticCars	64171000	0.8816588	30.58
GeneticCars	64172000	1.511395	30.58
GeneticCars	64173000	1.767702	30.58
GeneticCars	64174000	0.6308678	30.58
GeneticCars	64175000	1.009353	30.58
GeneticCars	64176000	2.267872	30.58
GeneticCars	64177000	2.143666	30.58
GeneticCars	64178000	2.395689	30.58
GeneticCars	64179000	1.133005	30.58
GeneticCars	64180000	0.2519124	30.58
GeneticCars	64181000	0.7570384	30.58
GeneticCars	64182000	0.8812785	30.58
GeneticCars	64183000	0.5052652	30.58
GeneticCars	64184000	0.2525933	30.58
GeneticCars	64185000	0.8821393	30.58
GeneticCars	64186000	0.3785228	30.58
GeneticCars	64187000	0.8834271	30.58
GeneticCars	64188000	1.262587	30.58
GeneticCars	64189000	0.630846	30.58
GeneticCars	64190000	2.144879	30.58
GeneticCars	64191000	3.152402	30.58
GeneticCars	64192000	2.143747	30.58
GeneticCars	64193000	0.8832738	30.58
GeneticCars	64194000	2.013262	30.58
GeneticCars	64195000	1.51371	30.58
GeneticCars	64196000	1.260688	30.58
GeneticCars	64197000	0.7572008	30.58
GeneticCars	64198000	2.146502	30.58
GeneticCars	64199000	1.512146	30.58
GeneticCars	64200000	1.261958	30.58
GeneticCars	64201000	1.382846	30.58
GeneticCars	64202000	1.515178	30.58
GeneticCars	64203000	0.2514007	30.58
GeneticCars	64204000	1.761589	30.58
GeneticCars	64205000	1.131094	30.58
GeneticCars	64206000	0.5052285	30.58
GeneticCars	64207000	1.006212	30.58
GeneticCars	64208000	0.5049095	30.58
GeneticCars	64209000	2.268367	30.58
GeneticCars	64210000	1.638307	30.53
GeneticCars	64211000	0.8814879	30.53
GeneticCars	64212000	1.89028	30.53
GeneticCars	64213000	1.511395	30.53
GeneticCars	64214000	1.134537	30.53
GeneticCars	64215000	1.007609	30.53
GeneticCars	64216000	0.8812895	30.53
GeneticCars	64217000	3.784302	30.53
GeneticCars	64218000	0.5033309	30.53
GeneticCars	64219000	0.5042577	30.53
GeneticCars	64220000	2.016354	30.53
GeneticCars	64221000	1.640486	30.53
GeneticCars	64222000	1.386224	30.53
GeneticCars	64223000	1.640572	30.53
GeneticCars	64224000	1.640141	30.53
GeneticCars	64225000	1.009377	30.53
GeneticCars	64226000	1.644638	30.53
GeneticCars	64227000	1.637183	30.53
GeneticCars	64228000	0.6291494	30.53
GeneticCars	64229000	1.5139	30.53
GeneticCars	64230000	0.6309411	30.53
GeneticCars	64231000	0.6308147	30.53
GeneticCars	64232000	0.8830955	30.53
GeneticCars	64233000	1.262829	30.53
GeneticCars	64234000	1.00914	30.53
GeneticCars	64235000	1.00761	30.53
GeneticCars	64236000	0.5057328	30.53
GeneticCars	64237000	0.8829966	30.53
GeneticCars	64238000	0.8823748	30.53
GeneticCars	64239000	1.260788	30.53
GeneticCars	64240000	1.125707	30.53
GeneticCars	64241000	1.747368	30.53
GeneticCars	64242000	1.894497	30.53
GeneticCars	64243000	1.259448	30.53
GeneticCars	64244000	0.6313223	30.53
GeneticCars	64245000	2.142342	30.53
GeneticCars	64246000	3.787935	30.53
GeneticCars	64247000	0.7561228	30.53
GeneticCars	64248000	0.6309247	30.53
GeneticCars	64249000	1.639853	30.53
GeneticCars	64250000	1.386217	30.53
GeneticCars	64251000	2.26837	30.53
GeneticCars	64252000	0.3784274	30.53
GeneticCars	64253000	3.02449	30.53
GeneticCars	64254000	1.512855	30.53
GeneticCars	64255000	1.135282	30.53
GeneticCars	64256000	1.009553	30.53
GeneticCars	64257000	1.136383	30.53
GeneticCars	64258000	1.13528	30.53
GeneticCars	64259000	0.6309927	30.53
GeneticCars	64260000	1.768084	30.53
GeneticCars	64261000	0.6286033	30.53
GeneticCars	64262000	2.631102	30.53
GeneticCars	64263000	1.384884	30.53
GeneticCars	64264000	1.010119	30.53
GeneticCars	64265000	2.016755	30.53
GeneticCars	64266000	3.279666	30.53
GeneticCars	64267000	0.7560391	30.53
GeneticCars	64268000	0.5039317	30.53
GeneticCars	64269000	0.8828956	30.53
GeneticCars	64270000	0.5043249	30.53
GeneticCars	64271000	0.5045528	30.53
GeneticCars	64272000	0.5047093	30.53
GeneticCars	64273000	1.767798	30.53
GeneticCars	64274000	2.399904	30.53
GeneticCars	64275000	2.519136	30.53
GeneticCars	64276000	1.384947	30.53
GeneticCars	64277000	1.386224	30.53
GeneticCars	64278000	2.142347	30.53
GeneticCars	64279000	2.148573	30.53
GeneticCars	64280000	1.261423	30.53
GeneticCars	64281000	0.3784277	30.53
GeneticCars	64282000	1.514437	30.53
GeneticCars	64283000	3.279695	30.53
GeneticCars	64284000	1.01035	30.53
GeneticCars	64285000	0.6315233	30.53
GeneticCars	64286000	0.757619	30.53
GeneticCars	64287000	1.009516	30.53
GeneticCars	64288000	0.7562935	30.53
GeneticCars	64289000	2.392073	30.53
GeneticCars	64290000	1.51518	30.53
GeneticCars	64291000	1.639852	30.53
GeneticCars	64292000	2.525298	30.53
GeneticCars	64293000	3.027418	30.53
GeneticCars	64294000	1.135828	30.53
GeneticCars	64295000	1.892137	30.53
GeneticCars	64296000	1.769423	30.53
GeneticCars	64297000	0.7579249	30.53
GeneticCars	64298000	0.757589	30.53
GeneticCars	64299000	2.648992	30.53
GeneticCars	64300000	3.02742	30.53
GeneticCars	64301000	1.134184	30.53
GeneticCars	64302000	2.147521	30.53
GeneticCars	64303000	3.02728	30.53
GeneticCars	64304000	1.136383	30.53
GeneticCars	64305000	0.8829977	30.53
GeneticCars	64306000	1.515309	30.53
GeneticCars	64307000	0.7566877	30.53
GeneticCars	64308000	0.7583241	30.53
GeneticCars	64309000	2.27339	30.53
GeneticCars	64310000	2.775534	30.53
GeneticCars	64311000	2.020228	30.53
GeneticCars	64312000	1.008163	30.53
GeneticCars	64313000	1.639847	30.53
GeneticCars	64314000	1.007188	30.53
GeneticCars	64315000	1.008163	30.53
GeneticCars	64316000	2.396709	30.53
GeneticCars	64317000	1.638264	30.53
GeneticCars	64318000	0.8821287	30.53
GeneticCars	64319000	1.513708	30.53
GeneticCars	64320000	3.024491	30.53
GeneticCars	64321000	1.008163	30.53
GeneticCars	64322000	2.144422	30.53
GeneticCars	64323000	2.396709	30.53
GeneticCars	64324000	0.8838534	30.53
GeneticCars	64325000	1.641444	30.53
GeneticCars	64326000	0.7568636	30.53
GeneticCars	64327000	1.010118	30.53
GeneticCars	64328000	0.8838543	30.53
GeneticCars	64329000	0.8838539	30.53
GeneticCars	64330000	1.754096	30.53
GeneticCars	64331000	1.512928	30.53
GeneticCars	64332000	1.010119	30.53
GeneticCars	64333000	2.904094	30.53
GeneticCars	64334000	1.135279	30.53
GeneticCars	64335000	2.144423	30.53
GeneticCars	64336000	0.5050594	30.53
GeneticCars	64337000	1.765133	30.53
GeneticCars	64338000	2.648977	30.53
GeneticCars	64339000	2.021166	30.53
GeneticCars	64340000	1.262648	30.53
GeneticCars	64341000	1.51371	30.53
GeneticCars	64342000	1.893968	30.53
GeneticCars	64343000	1.260395	30.53
GeneticCars	64344000	1.762575	30.53
GeneticCars	64345000	1.008788	30.53
GeneticCars	64346000	1.513772	30.53
GeneticCars	64347000	1.00914	30.53
GeneticCars	64348000	2.654137	30.53
GeneticCars	64349000	1.76428	30.53
GeneticCars	64350000	2.022199	30.53
GeneticCars	64351000	1.765994	30.53
GeneticCars	64352000	0.5055497	30.53
GeneticCars	64353000	2.268366	30.53
GeneticCars	64354000	2.272763	30.53
GeneticCars	64355000	1.010119	30.53
GeneticCars	64356000	2.52775	30.53
GeneticCars	64357000	1.510009	30.53
GeneticCars	64358000	2.010476	30.53
GeneticCars	64359000	1.384873	30.53
GeneticCars	64360000	0.5053019	30.53
GeneticCars	64361000	2.018282	30.53
GeneticCars	64362000	1.009547	30.53
GeneticCars	64363000	2.018279	30.53
GeneticCars	64364000	2.143298	30.53
GeneticCars	64365000	0.7571311	30.53
GeneticCars	64366000	2.778452	30.53
GeneticCars	64367000	1.512643	30.53
GeneticCars	64368000	1.388903	30.53
GeneticCars	64369000	2.27055	30.53
GeneticCars	64370000	1.510779	30.53
GeneticCars	64371000	1.38891	30.53
GeneticCars	64372000	2.271016	30.53
GeneticCars	64373000	1.262107	30.52
GeneticCars	64374000	1.766772	30.52
GeneticCars	64375000	1.136383	30.52
GeneticCars	64376000	1.640202	30.52
GeneticCars	64377000	1.0085	30.52
GeneticCars	64378000	0.7568523	30.52
GeneticCars	64379000	2.270563	30.52
GeneticCars	64380000	1.641441	30.52
GeneticCars	64381000	2.270624	30.52
GeneticCars	64382000	0.6313231	30.52
GeneticCars	64383000	1.133082	30.52
GeneticCars	64384000	0.7568526	30.52
GeneticCars	64385000	1.01012	30.53
GeneticCars	64386000	1.513705	30.53
GeneticCars	64387000	1.262646	30.53
GeneticCars	64388000	0.6307121	30.53
GeneticCars	64389000	1.386224	30.53
GeneticCars	64390000	0.8830138	30.53
GeneticCars	64391000	0.3780612	30.53
GeneticCars	64392000	3.153553	30.53
GeneticCars	64393000	2.51797	30.53
GeneticCars	64394000	1.514433	30.53
GeneticCars	64395000	1.134179	30.53
GeneticCars	64396000	0.7561826	30.53
GeneticCars	64397000	0.8821409	30.53
GeneticCars	64398000	1.760872	30.53
GeneticCars	64399000	1.386508	30.53
GeneticCars	64400000	1.262883	30.53
GeneticCars	64401000	1.635649	30.53
GeneticCars	64402000	1.769417	30.53
GeneticCars	64403000	2.266342	30.53
GeneticCars	64404000	1.388135	30.53
GeneticCars	64405000	0.7553911	30.53
GeneticCars	64406000	0.5050183	30.53
GeneticCars	64407000	1.261941	30.53
GeneticCars	64408000	1.261933	30.53
GeneticCars	64409000	0.6294901	30.53
GeneticCars	64410000	0.6309679	30.53
GeneticCars	64411000	1.515176	30.53
GeneticCars	64412000	1.262006	30.53
GeneticCars	64413000	0.7571496	30.53
GeneticCars	64414000	1.261425	30.53
GeneticCars	64415000	1.009137	30.53
GeneticCars	64416000	1.263182	30.53
GeneticCars	64417000	1.263154	30.53
GeneticCars	64418000	1.010118	30.53
GeneticCars	64419000	1.389581	30.53
GeneticCars	64420000	1.641677	30.53
GeneticCars	64421000	0.7578993	30.53
GeneticCars	64422000	0.8821814	30.53
GeneticCars	64423000	2.265901	30.53
GeneticCars	64424000	1.135781	30.53
GeneticCars	64425000	0.3785906	30.53
GeneticCars	64426000	1.893737	30.53
GeneticCars	64427000	0.8833523	30.53
GeneticCars	64428000	0.882143	30.53
GeneticCars	64429000	1.637393	30.53
GeneticCars	64430000	0.5045699	30.53
GeneticCars	64431000	0.8824952	30.53
GeneticCars	64432000	0.6310019	30.53
GeneticCars	64433000	0.7576032	30.53
GeneticCars	64434000	0.6297374	30.53
GeneticCars	64435000	1.007457	30.53
GeneticCars	64436000	1.009285	30.53
GeneticCars	64437000	2.270566	30.53
GeneticCars	64438000	1.387983	30.53
GeneticCars	64439000	0.3780792	30.53
GeneticCars	64440000	0.7574212	30.53
GeneticCars	64441000	1.261516	30.53
GeneticCars	64442000	0.7576475	30.53
GeneticCars	64443000	0.3785002	30.53
GeneticCars	64444000	0.2526306	30.53
GeneticCars	64445000	0.8829929	30.53
GeneticCars	64446000	0.3785724	30.53
GeneticCars	64447000	0.5045745	30.53
GeneticCars	64448000	0.5046735	30.53
GeneticCars	64449000	0.2517971	30.53
GeneticCars	64450000	0.2524065	30.53
GeneticCars	64451000	1.512971	30.53
GeneticCars	64452000	1.138593	30.53
GeneticCars	64453000	1.892963	30.53
GeneticCars	64454000	1.010119	30.53
GeneticCars	64455000	0.8833862	30.53
GeneticCars	64456000	0.2524063	30.53
GeneticCars	64457000	0.8830908	30.53
GeneticCars	64458000	1.009116	30.53
GeneticCars	64459000	0.1259712	30.53
GeneticCars	64460000	1.767683	30.53
GeneticCars	64461000	0.7561108	30.53
GeneticCars	64462000	1.136569	30.53
GeneticCars	64463000	1.259851	30.53
GeneticCars	64464000	1.515246	30.53
GeneticCars	64465000	1.762579	30.53
GeneticCars	64466000	0.2520394	30.53
GeneticCars	64467000	1.758317	30.53
GeneticCars	64468000	0.6307129	30.53
GeneticCars	64469000	1.008551	30.53
GeneticCars	64470000	1.892372	30.53
GeneticCars	64471000	0.3793349	30.53
GeneticCars	64472000	1.893973	30.53
GeneticCars	64473000	2.778219	30.53
GeneticCars	64474000	0.8842071	30.53
GeneticCars	64475000	0.6314381	30.53
GeneticCars	64476000	1.889051	30.53
GeneticCars	64477000	0.8806126	30.53
GeneticCars	64478000	0.6293616	30.53
GeneticCars	64479000	2.272767	30.53
GeneticCars	64480000	2.90405	30.53
GeneticCars	64481000	0.5047585	30.53
GeneticCars	64482000	1.008859	30.53
GeneticCars	64483000	4.536707	30.53
GeneticCars	64484000	1.641444	30.53
GeneticCars	64485000	2.387452	30.53
GeneticCars	64486000	2.511659	30.53
GeneticCars	64487000	1.764283	30.53
GeneticCars	64488000	1.382702	30.53
GeneticCars	64489000	0.5042808	30.53
GeneticCars	64490000	0.631324	30.53
GeneticCars	64491000	1.134694	30.53
GeneticCars	64492000	1.765995	30.53
GeneticCars	64493000	0.631325	30.53
GeneticCars	64494000	1.639324	30.53
GeneticCars	64495000	1.512986	30.53
GeneticCars	64496000	0.6307741	30.53
GeneticCars	64497000	1.51417	30.53
GeneticCars	64498000	1.515389	30.53
GeneticCars	64499000	0.8823629	30.53
GeneticCars	64500000	2.261796	30.53
GeneticCars	64501000	0.8829976	30.53
GeneticCars	64502000	1.263203	30.48
GeneticCars	64503000	2.271656	30.48
GeneticCars	64504000	0.3780029	30.48
GeneticCars	64505000	1.132433	30.48
GeneticCars	64506000	3.279705	30.48
GeneticCars	64507000	0.6291201	30.48
GeneticCars	64508000	1.892137	30.48
GeneticCars	64509000	1.514254	30.48
GeneticCars	64510000	1.134592	30.48
GeneticCars	64511000	0.5050598	30.48
GeneticCars	64512000	1.887057	30.48
GeneticCars	64513000	1.005265	30.48
GeneticCars	64514000	0.5053316	30.48
GeneticCars	64515000	1.512968	30.48
GeneticCars	64516000	0.5045697	30.48
GeneticCars	64517000	0.8821431	30.48
GeneticCars	64518000	2.526251	30.48
GeneticCars	64519000	3.778216	30.48
GeneticCars	64520000	1.63668	30.48
GeneticCars	64521000	1.886649	30.13
GeneticCars	64522000	1.51284	30.13
GeneticCars	64523000	0.7564504	30.38
GeneticCars	64524000	1.261426	30.38
GeneticCars	64525000	1.510781	30.38
GeneticCars	64526000	2.263906	30.38
GeneticCars	64527000	1.890305	30.38
GeneticCars	64528000	0.8808579	30.38
GeneticCars	64529000	2.269281	30.38
GeneticCars	64530000	1.639853	30.38
GeneticCars	64531000	2.394387	30.38
GeneticCars	64532000	1.389491	30.38
GeneticCars	64533000	2.780032	30.38
GeneticCars	64534000	2.147562	30.38
GeneticCars	64535000	1.260204	30.38
GeneticCars	64536000	0.7577522	30.38
GeneticCars	64537000	2.773511	30.38
GeneticCars	64538000	0.7557408	30.38
GeneticCars	64539000	1.636679	30.38
GeneticCars	64540000	1.762578	30.38
GeneticCars	64541000	0.6303287	30.38
GeneticCars	64542000	2.902412	30.38
GeneticCars	64543000	2.01828	30.55
GeneticCars	64544000	0.6307271	30.55
GeneticCars	64545000	1.009021	30.55
GeneticCars	64546000	1.262937	30.55
GeneticCars	64547000	1.261424	30.55
GeneticCars	64548000	0.7561222	30.55
GeneticCars	64549000	0	30.55
GeneticCars	64550000	1.767676	30.55
GeneticCars	64551000	0.7538708	30.55
GeneticCars	64552000	2.521744	30.55
GeneticCars	64553000	1.134183	30.55
GeneticCars	64554000	0.5050594	30.55
GeneticCars	64555000	2.773569	30.55
GeneticCars	64556000	1.010119	30.55
GeneticCars	64557000	2.642401	30.55
GeneticCars	64558000	2.146502	30.55
GeneticCars	64559000	1.384174	30.55
GeneticCars	64560000	0.5043238	30.55
GeneticCars	64561000	0.8829069	30.56
GeneticCars	64562000	2.777812	30.56
GeneticCars	64563000	0.6306811	30.56
GeneticCars	64564000	0.3776644	30.56
GeneticCars	64565000	0.503108	30.56
GeneticCars	64566000	1.767691	30.56
GeneticCars	64567000	0.8838606	30.56
GeneticCars	64568000	1.135283	30.56
GeneticCars	64569000	1.258985	30.56
GeneticCars	64570000	0.7568548	30.56
GeneticCars	64571000	0.2523776	30.56
GeneticCars	64572000	2.018421	30.57
GeneticCars	64573000	0.8824815	30.57
GeneticCars	64574000	0.1261931	30.57
GeneticCars	64575000	0.6276713	30.57
GeneticCars	64576000	1.008565	30.57
GeneticCars	64577000	2.645701	30.57
GeneticCars	64578000	1.136839	30.57
GeneticCars	64579000	1.511875	30.57
GeneticCars	64580000	1.63856	30.57
GeneticCars	64581000	1.260441	30.57
GeneticCars	64582000	1.259017	30.57
GeneticCars	64583000	1.258266	30.57
GeneticCars	64584000	0.3780613	30.57
GeneticCars	64585000	1.006567	30.57
GeneticCars	64586000	1.134181	30.57
GeneticCars	64587000	2.015168	30.57
GeneticCars	64588000	1.638265	30.57
GeneticCars	64589000	1.639029	30.57
GeneticCars	64590000	1.754096	30.57
GeneticCars	64591000	0.754486	30.57
GeneticCars	64592000	1.009492	30.57
GeneticCars	64593000	1.513711	30.57
GeneticCars	64594000	0.6313202	30.57
GeneticCars	64595000	1.892137	30.57
GeneticCars	64596000	0.8833542	30.57
GeneticCars	64597000	1.008653	30.57
GeneticCars	64598000	0.5040812	30.57
GeneticCars	64599000	1.003706	30.57
GeneticCars	64600000	0.1261426	30.57
GeneticCars	64601000	1.259497	30.57
GeneticCars	64602000	0.630712	30.57
GeneticCars	64603000	1.135705	30.57
GeneticCars	64604000	0.6307128	30.57
GeneticCars	64605000	1.512775	30.57
GeneticCars	64606000	0.6307126	30.57
GeneticCars	64607000	1.008515	30.57
GeneticCars	64608000	1.135645	30.57
GeneticCars	64609000	1.133554	30.57
GeneticCars	64610000	0.5045699	30.57
GeneticCars	64611000	0.6293157	30.57
GeneticCars	64612000	2.394101	30.57
GeneticCars	64613000	1.00357	30.57
GeneticCars	64614000	1.890841	30.57
GeneticCars	64615000	1.764555	30.57
GeneticCars	64616000	2.013045	30.57
GeneticCars	64617000	3.149237	30.57
GeneticCars	64618000	1.387499	30.57
GeneticCars	64619000	1.764286	30.57
GeneticCars	64620000	1.008567	30.57
GeneticCars	64621000	2.266173	30.57
GeneticCars	64622000	1.135301	30.57
GeneticCars	64623000	2.015201	30.57
GeneticCars	64624000	0.3771196	30.57
GeneticCars	64625000	2.270459	30.57
GeneticCars	64626000	1.764994	30.57
GeneticCars	64627000	0.6308729	30.57
GeneticCars	64628000	1.008164	30.57
GeneticCars	64629000	0.3782396	30.57
GeneticCars	64630000	2.016542	30.57
GeneticCars	64631000	0.882076	30.57
GeneticCars	64632000	2.398784	30.57
GeneticCars	64633000	1.261425	30.57
GeneticCars	64634000	1.135282	30.57
GeneticCars	64635000	1.130155	30.57
GeneticCars	64636000	2.144423	30.57
GeneticCars	64637000	3.274682	30.57
GeneticCars	64638000	3.02256	30.57
GeneticCars	64639000	0.8829976	30.57
GeneticCars	64640000	0.1260199	30.57
GeneticCars	64641000	2.016235	30.57
GeneticCars	64642000	1.00816	30.57
GeneticCars	64643000	1.759839	30.57
GeneticCars	64644000	1.132845	30.57
GeneticCars	64645000	0.5044075	30.57
GeneticCars	64646000	0.8821433	30.57
GeneticCars	64647000	1.633037	30.57
GeneticCars	64648000	1.512238	30.57
GeneticCars	64649000	0.7568552	30.57
GeneticCars	64650000	1.891015	30.57
GeneticCars	64651000	2.018278	30.57
GeneticCars	64652000	2.269275	30.57
GeneticCars	64653000	3.150509	30.57
GeneticCars	64654000	0.1260713	30.57
GeneticCars	64655000	0.7568541	30.57
GeneticCars	64656000	1.008243	30.57
GeneticCars	64657000	1.133712	30.57
GeneticCars	64658000	1.135456	30.57
GeneticCars	64659000	0.8793926	30.57
GeneticCars	64660000	1.007023	30.57
GeneticCars	64661000	0.2518999	30.57
GeneticCars	64662000	1.262648	30.57
GeneticCars	64663000	1.134667	30.57
GeneticCars	64664000	0.3783879	30.57
GeneticCars	64665000	1.133526	30.57
GeneticCars	64666000	0.503456	30.57
GeneticCars	64667000	0.9981713	30.57
GeneticCars	64668000	0.6314636	30.57
GeneticCars	64669000	0.8832707	30.57
GeneticCars	64670000	0.5045702	30.57
GeneticCars	64671000	0.8817974	30.57
GeneticCars	64672000	0.2515537	30.57
GeneticCars	64673000	1.766304	30.57
GeneticCars	64674000	0.504254	30.57
GeneticCars	64675000	0.504262	30.57
GeneticCars	64676000	1.134184	30.57
GeneticCars	64677000	3.147587	30.57
GeneticCars	64678000	0.8824499	30.57
GeneticCars	64679000	2.398094	30.57
GeneticCars	64680000	0.7568548	30.57
GeneticCars	64681000	0.8823262	30.57
GeneticCars	64682000	0.8829978	30.57
GeneticCars	64683000	1.887401	30.57
GeneticCars	64684000	0.880755	30.57
GeneticCars	64685000	1.133227	30.57
GeneticCars	64686000	1.382902	30.57
GeneticCars	64687000	1.008788	30.57
GeneticCars	64688000	0.882143	30.57
GeneticCars	64689000	1.136384	30.57
GeneticCars	64690000	0.7567478	30.57
GeneticCars	64691000	1.765995	30.57
GeneticCars	64692000	1.387568	30.57
GeneticCars	64693000	1.133086	30.57
GeneticCars	64694000	2.52285	30.57
GeneticCars	64695000	1.386855	30.57
GeneticCars	64696000	1.007187	30.57
GeneticCars	64697000	2.136144	30.56
GeneticCars	64698000	2.396707	30.56
GeneticCars	64699000	1.008163	30.56
GeneticCars	64700000	2.272767	30.56
GeneticCars	64701000	1.135282	30.56
GeneticCars	64702000	0.1260204	30.56
GeneticCars	64703000	1.887843	30.56
GeneticCars	64704000	1.890305	30.56
GeneticCars	64705000	1.260204	30.56
GeneticCars	64706000	0.882703	30.56
GeneticCars	64707000	2.388416	30.56
GeneticCars	64708000	2.638879	30.56
GeneticCars	64709000	0.3782983	30.56
GeneticCars	64710000	0.5050594	30.56
GeneticCars	64711000	1.258984	30.56
GeneticCars	64712000	0.5040821	30.56
GeneticCars	64713000	3.024486	30.56
GeneticCars	64714000	0.6301022	30.56
GeneticCars	64715000	1.010114	30.56
GeneticCars	64716000	1.134183	30.56
GeneticCars	64717000	1.386224	30.56
GeneticCars	64718000	0.1262648	30.56
GeneticCars	64719000	1.008162	30.56
GeneticCars	64720000	2.520409	30.56
GeneticCars	64721000	2.392072	30.56
GeneticCars	64722000	1.008163	30.56
GeneticCars	64723000	3.153561	30.56
GeneticCars	64724000	1.009286	30.56
GeneticCars	64725000	2.269389	30.56
GeneticCars	64726000	2.142347	30.56
GeneticCars	64727000	0.7565368	30.56
GeneticCars	64728000	2.272767	30.56
GeneticCars	64729000	1.133051	30.56
GeneticCars	64730000	0.8838539	30.56
GeneticCars	64731000	0.6307119	30.56
GeneticCars	64732000	2.146505	30.56
GeneticCars	64733000	0.6301017	30.56
GeneticCars	64734000	1.890306	30.56
GeneticCars	64735000	0.8829927	30.56
GeneticCars	64736000	0.756545	30.56
GeneticCars	64737000	0.3777974	30.56
GeneticCars	64738000	2.525297	30.56
GeneticCars	64739000	2.016326	30.56
GeneticCars	64740000	0.7553909	30.56
GeneticCars	64741000	2.144403	30.56
GeneticCars	64742000	0.3788129	30.56
GeneticCars	64743000	0.5040153	30.56
GeneticCars	64744000	1.639547	30.56
GeneticCars	64745000	0.3784275	30.56
GeneticCars	64746000	0.3776956	30.56
GeneticCars	64747000	2.014376	30.56
GeneticCars	64748000	1.890305	30.56
GeneticCars	64749000	0.6308397	30.56
GeneticCars	64750000	0.8838537	30.56
GeneticCars	64751000	0.8833944	30.56
GeneticCars	64752000	0.8829977	30.56
GeneticCars	64753000	1.515178	30.56
GeneticCars	64754000	0.7575892	30.56
GeneticCars	64755000	1.387566	30.56
GeneticCars	64756000	1.387569	30.56
GeneticCars	64757000	1.637323	30.56
GeneticCars	64758000	1.386223	30.56
GeneticCars	64759000	0.8804388	30.56
GeneticCars	64760000	1.010492	30.56
GeneticCars	64761000	2.01828	30.56
GeneticCars	64762000	2.399067	30.56
GeneticCars	64763000	0.8821425	30.56
GeneticCars	64764000	2.020239	30.56
GeneticCars	64765000	1.886653	30.56
GeneticCars	64766000	0.2521708	30.56
GeneticCars	64767000	2.395559	30.56
GeneticCars	64768000	1.513952	30.56
GeneticCars	64769000	1.638266	30.56
GeneticCars	64770000	1.636183	30.56
GeneticCars	64771000	1.258985	30.56
GeneticCars	64772000	1.893972	30.56
GeneticCars	64773000	2.390513	30.56
GeneticCars	64774000	1.515178	30.56
GeneticCars	64775000	1.764285	30.56
GeneticCars	64776000	1.136384	30.56
GeneticCars	64777000	0.6300982	30.56
GeneticCars	64778000	1.010119	30.56
GeneticCars	64779000	0.5045695	30.56
GeneticCars	64780000	0.6307133	30.56
GeneticCars	64781000	2.142724	30.56
GeneticCars	64782000	0.7561212	30.56
GeneticCars	64783000	0.6301026	30.56
GeneticCars	64784000	1.893973	30.56
GeneticCars	64785000	1.51371	30.56
GeneticCars	64786000	1.258985	30.56
GeneticCars	64787000	1.636676	30.56
GeneticCars	64788000	0.6310167	30.56
GeneticCars	64789000	1.134811	30.56
GeneticCars	64790000	2.902706	30.56
GeneticCars	64791000	0.2520407	30.56
GeneticCars	64792000	1.009138	30.56
GeneticCars	64793000	1.133085	30.47
GeneticCars	64794000	1.130505	30.47
GeneticCars	64795000	0.7555385	30.47
GeneticCars	64796000	2.523454	30.47
GeneticCars	64797000	0.2520341	30.47
GeneticCars	64798000	2.144785	30.47
GeneticCars	64799000	1.758263	30.47
GeneticCars	64800000	0.6294923	30.47
GeneticCars	64801000	2.018394	30.47
GeneticCars	64802000	1.892946	30.47
GeneticCars	64803000	1.134645	30.47
GeneticCars	64804000	1.641442	30.47
GeneticCars	64805000	1.639852	30.47
GeneticCars	64806000	1.258269	30.47
GeneticCars	64807000	1.134184	30.47
GeneticCars	64808000	2.272407	30.47
GeneticCars	64809000	1.890305	30.47
GeneticCars	64810000	0.756855	30.47
GeneticCars	64811000	1.008358	30.47
GeneticCars	64812000	0.5050595	30.47
GeneticCars	64813000	1.512821	30.47
GeneticCars	64814000	0.3789482	30.47
GeneticCars	64815000	0.5045699	30.47
GeneticCars	64816000	0.3787945	30.47
GeneticCars	64817000	0.756855	30.47
GeneticCars	64818000	2.520398	30.47
GeneticCars	64819000	1.009996	30.47
GeneticCars	64820000	0.6294779	30.47
GeneticCars	64821000	1.511076	30.47
GeneticCars	64822000	1.890772	30.47
GeneticCars	64823000	1.135878	30.47
GeneticCars	64824000	0.6307123	30.47
GeneticCars	64825000	0.756855	30.47
GeneticCars	64826000	1.512863	30.47
GeneticCars	64827000	2.268366	30.47
GeneticCars	64828000	0.50555	30.47
GeneticCars	64829000	2.394386	30.47
GeneticCars	64830000	3.151965	30.47
GeneticCars	64831000	3.397328	30.47
GeneticCars	64832000	0.3767413	30.47
GeneticCars	64833000	0.6308554	30.46
GeneticCars	64834000	1.262608	30.46
GeneticCars	64835000	1.00839	30.46
GeneticCars	64836000	2.146258	30.46
GeneticCars	64837000	1.008903	30.46
GeneticCars	64838000	0.6313232	30.46
